company_name,location,waasu_url,company_url,founders,about,tech,job_name,job_url,job_details
Kombo,"Berlin, Germany",https://www.workatastartup.com/companies/kombo,kombo.dev,"Niklas Higi, Aike Hillbrands, Alexander Kübel, Fabian Rothfuß","Kombo builds a unified API for HR, payroll and recruiting systems. We're working with companies of all sizes - from Fortune 500 companies down to early stage startups - to help them integrate dozens of software vendors within a few days instead of months.Instead of having to get their hands on a sandbox environment, build the integration code and figure out the edge cases dozens of times, they can only once use a well documented and clean abstraction provided by Kombo.We grew from 0 revenue to >$1M ARR within a year and are looking for skilled engineers to help us improve and scale our product. For more details (and pictures!), check out our culture page!","Kombo provides an API layer between our customers and any HR, payroll or recruiting tool - many of which are legacy, enterprise and badly documented systems containing multiple 100k records. The backend is doing a full read of each tool every few hours and has to handle inconsistent data schemas or downtime.Our tech-stack includesInfra: GCP (Cloud run, Kubernetes, BigQuery, Postgres Cloud SQL)AppNode (TypeScript) + express, zod, tRPC, prismaReact (TypeScript)Observability: Opentelemetry + HoneycombOtherGitHub + GH ActionsTerraform",Haven't found what you are looking for? Operations/Engineering/Product,https://www.workatastartup.com/jobs/66828,"Berlin, BE, DE fulltime Any (new grads ok)"
Kombo,"Berlin, Germany",https://www.workatastartup.com/companies/kombo,kombo.dev,"Niklas Higi, Aike Hillbrands, Alexander Kübel, Fabian Rothfuß","Kombo builds a unified API for HR, payroll and recruiting systems. We're working with companies of all sizes - from Fortune 500 companies down to early stage startups - to help them integrate dozens of software vendors within a few days instead of months.Instead of having to get their hands on a sandbox environment, build the integration code and figure out the edge cases dozens of times, they can only once use a well documented and clean abstraction provided by Kombo.We grew from 0 revenue to >$1M ARR within a year and are looking for skilled engineers to help us improve and scale our product. For more details (and pictures!), check out our culture page!","Kombo provides an API layer between our customers and any HR, payroll or recruiting tool - many of which are legacy, enterprise and badly documented systems containing multiple 100k records. The backend is doing a full read of each tool every few hours and has to handle inconsistent data schemas or downtime.Our tech-stack includesInfra: GCP (Cloud run, Kubernetes, BigQuery, Postgres Cloud SQL)AppNode (TypeScript) + express, zod, tRPC, prismaReact (TypeScript)Observability: Opentelemetry + HoneycombOtherGitHub + GH ActionsTerraform",Product Engineer (any seniority),https://www.workatastartup.com/jobs/66898,"Berlin, BE, DE fulltime 0.05% - 0.20% Any (new grads ok)"
Mooji Meats,"Baltimore, MD",https://www.workatastartup.com/companies/mooji-meats,moojimeats.com,Insa Mohr,Enabling The Cultured Meat Food Revolution (Stealth Mode),Hardware engineering / 3d printing Cell biology / bioprocessing Software / CAD modelling,Junior Operations/Commercialization Engineer,https://www.workatastartup.com/jobs/66881,"Baltimore, MD, US fulltime  Visa Required $60K - $70K 0.25% Any (new grads ok)"
Forge, 2 people,https://www.workatastartup.com/companies/forge,forgehq.com,"Emir Sahmanovic, Haris Sahmanovic","Forge is building the future of hardware procurement. Trillions of dollars of purchases at companies like SpaceX, Tesla, and Anduril are managed across spreadsheets, emails, and meetings - we automate this.Our product leverages AI to ingest unstructured supplier data, track orders from quote to delivery, and more.","TypeScript, Kotlin, Java, Postgresql, AWS",Founding Engineer,https://www.workatastartup.com/jobs/66662,"San Francisco, CA, US fulltime  Visa Required $100K - $180K 0.40% - 2.00% Any (new grads ok)"
Rally,"Toronto, Canada",https://www.workatastartup.com/companies/rally,rally.video,Ali Jiwani,"Rally is a video conferencing platform enabling multiple conversations in parallel. You no longer have to take turns to speak, and can hop in and out of conversations with a click. This is perfect for happy hours, networking, and other social gatherings. We are being used by institutions like MasterCard, Harvard and a multitude of startups across North America.Learn more about us: TechCrunch: https://techcrunch.com/2020/09/16/rally-wants-to-make-big-group-video-calls-more-fun-more-real-and-maybe-less-exhausting/ HackerNews: https://news.ycombinator.com/item?id=24109523","Our Stack:🎥 WebRTC🌐 Kubernetes⚙️ NodeJS🗄 PostgreSQL🗃 Redis🔌 Websockets🛠 GraphQL 💻 ReactJSRally is in some ways more like a realtime multiplayer video game than it is like a typical web application. We are streaming multiple video and audio streams, and must optimize CPU usage and framerate. We are managing real-time state and behavioural rules in a central ""game"" server, and firing off events to large numbers of clients in real-time. Lots of tough and interesting technical challenges to solve - not just another CRUD app 😀. Come join us in our quest to bring the energy back into online gatherings! 🙌",Founding Engineer - SlaySchool.com,https://www.workatastartup.com/jobs/66628,"Remote (Toronto, ON, CA) fulltime  Visa Required $70K - $200K CAD Any (new grads ok)"
Penciled, 2 people,https://www.workatastartup.com/companies/penciled,penciled.com,"Deniz Sert, Shawn Shivdat","Who we areSomn helps healthcare providers automate repetitive phone calls with AI receptionists that sound human. Somn was founded by Shawn Shivdat and Deniz Sert. Shawn grew up in a household of physicians and witnessed the issues of high staff turnover and rising overhead costs that caused his mom's practice to shut down. Since launching during YC W24, Somn's customers include private practices, telehealth companies, and accountable care organizations.The goal and visionToday, there are over 559,000 healthcare receptionists in the United States. Still, most patients fail to access the care they need. Pre-recorded robocalls, spam texts, and email reminders just aren't cutting it. Generative AI receptionists can have dynamic, full-length conversations with patients, enabling practices and health systems to automate repetitive phone calls without sacrificing on patient experience. For non-English-speaking patients, AI receptionists can programmatically adjust languages. Or, they can switch dialects to match patient demographics. For systems with thousands of appointments per week, AI receptionists can rapidly execute calls in parallel.We're building a world where patients can schedule appointments, ask questions, and make requests that impact their health 24/7.FundingSomn (YC W24) is backed by Y Combinator and Initialized Capital.","Currently, we're building custom receptionists for health systems. That means we integrate with EHRs, scheduling software, and patient engagement software to retrieve and send information for the AI receptionist during the phone call. We leverage existing voice APIs as well as our own technology, and we build and maintain quantitative evaluation solutions for our AI voice agents. Our dashboard lets systems monitor calls performed by the agent and make updates accordingly.Our tech stack is as follows: Backend: AWS, Node.js with TypeScript Frontend: React with TypeScript",Founding Software Engineer,https://www.workatastartup.com/jobs/66556,"San Francisco, CA, US fulltime  Visa Required $70K - $150K 0.10% - 1.50% Any (new grads ok)"
Anakin,New York,https://www.workatastartup.com/companies/anakin,anakin.company,"Rashmi Bala, Mohit Prateek","Anakin is building a fully automated pricing engine for large eCommerce companies such as Flipkart, Walmart, and Uber. We help companies like Uber and Flipkart increase their revenue by upto 12% by optimizing the pricing, products and trends data of their competitors.We do that by collecting data and generating actionable insights. Our pricing engine automatically changes the prices of hundreds of millions of products across 15+ countries in real-time. Anakin is profitable and growing 24% every month with 6 multi-billion-dollar eCommerce companies as clients.","We work on a microservices architecture and use Python, NodeJS with AWS.",Software Engineer,https://www.workatastartup.com/jobs/65717,"Bengaluru, KA, IN fulltime Any (new grads ok)"
Anakin,New York,https://www.workatastartup.com/companies/anakin,anakin.company,"Rashmi Bala, Mohit Prateek","Anakin is building a fully automated pricing engine for large eCommerce companies such as Flipkart, Walmart, and Uber. We help companies like Uber and Flipkart increase their revenue by upto 12% by optimizing the pricing, products and trends data of their competitors.We do that by collecting data and generating actionable insights. Our pricing engine automatically changes the prices of hundreds of millions of products across 15+ countries in real-time. Anakin is profitable and growing 24% every month with 6 multi-billion-dollar eCommerce companies as clients.","We work on a microservices architecture and use Python, NodeJS with AWS.",Software Development Engineer,https://www.workatastartup.com/jobs/66429,"Bengaluru, KA, IN fulltime Any (new grads ok)"
Mintlify,San Francisco,https://www.workatastartup.com/companies/mintlify,mintlify.com,"Hahnbee Lee, Han Wang",,,Full Stack Engineer,https://www.workatastartup.com/jobs/66321,San Francisco fulltime  Visa Required $110K - $170K 0.20% - 1.00% Any (new grads ok)
Gumloop, 2 people,https://www.workatastartup.com/companies/gumloop,gumloop.com,"Rahul Behal, Max Brodeur-Urbas","Gumloop is a platform for automating repetitive and complex workflows end-to-end with AI.Builders drag, drop, and connect modular components onto a canvas to build powerful automations. We provide the tools and the infrastructure to operate at 10x the speed of writing, testing, and productionizing code so you can focus on the problem at hand.","React, Typescript, Python, Flask, GCP, Reactflow","Founding Software Engineer, Full Stack/Product",https://www.workatastartup.com/jobs/66268,"Vancouver, BC, CA,San Francisco, CA, US / Remote (US; CA) fulltime $110K - $175K 0.25% - 1.50% Any (new grads ok)"
Sample,San Francisco,https://www.workatastartup.com/companies/sample,samplehc.com,"Aash Jain, Ankit Ranjan","Sample builds financial infrastructure for healthcare so that doctors can focus on their patients. We believe that healthcare providers should get paid for the work that they do. We’re starting by automating billing for clinical labs. Clinical labs process $100B+ of revenue every year, but many won’t get paid for 1/3 of the tests that they run. Our product automatically gets the right documentation together for reimbursement, sends paperwork to insurance, and follows up over the phone to make sure clinicians get paid for their work. Once we’ve established a base in labs, we’ll support more specialties with their billing and automate processing for health insurance.",Our application is built on NextJS with TypeScript. We also run services in a FastAPI Python server with custom & foundation language models.,Founding Software Engineer,https://www.workatastartup.com/jobs/66125,"San Francisco, CA, US fulltime $90K - $140K 1.00% - 3.00% Any (new grads ok)"
Promoted.ai,San Francisco,https://www.workatastartup.com/companies/promoted,promoted.ai,"Dan Hill, Andrew Yates","Promoted dramatically improves search and discovery relevance and ads quality at scale, like at our customers Upwork, Eventbrite, and Outschool. We combine the best of traditional ML and streaming data infra with the latest in LLM AI to optimize the balance between relevance, revenue, and profitability. We're ex-Google, Meta, and Pinterest ads engineers, and we've built this before together.When you join Promoted, you’ll get the benefits of:San Francisco Office - Our office space is open and available Healthcare Plans - We have options for you and your familyFSA/HSA - You can opt into these savings plans Dependant Care Account - For eligible care savings401k - We offer it and match your first 6% PerkSpot Account - Trusted employee discountsCompetitive and transparent compensationWe are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, mental or physical disability, gender identity or Veteran status.",,Sales Engineer (New Grad),https://www.workatastartup.com/jobs/65723,"San Francisco, CA, US fulltime  Visa Required $120K 0.10% Any (new grads ok)"
Givefront, 2 people,https://www.workatastartup.com/companies/givefront,givefront.com,"Ethan Sayre, Matt Tengtrakool",Givefront (YC W24) helps nonprofits manage their finances. Our platform makes it affordable for organizations to keep up with their accounting and taxes.,,"Founding Engineer, Platform",https://www.workatastartup.com/jobs/65709,"San Francisco, CA, US fulltime  Visa Required $120K - $180K Any (new grads ok)"
Roe AI,"San Mateo, CA",https://www.workatastartup.com/companies/roe-ai,getroe.ai,"Richard Meng, Jason Wang","At Roe AI, we are at the forefront of revolutionizing data management with our next-generation data warehouse technology. Our mission is to empower enterprises by extracting and leveraging intelligence from both structured and unstructured data at an unparalleled scale. By offering advanced solutions in multi-modal data standardization, classification, inferencing, searching, and aggregation, Roe AI is dedicated to enhancing data intelligence across industries. Schedule a consultation with us and explore how Roe AI can elevate your enterprise's data capabilities to new heights.We are backed by YCombinator, Gradient Ventures, and Snowflake Executives.","We are looking for a Founding Engineer to join our team in a full-time capacity, with the flexibility for partial remote work. In this pivotal role, you will spearhead the development and scaling of our cutting-edge data warehouse. Collaborating closely with our engineering team, you will play a key role in architecting the platform, crafting and implementing sophisticated algorithms and models, and partnering with cross-functional teams to foster innovation and improve performance.",Founding Engineer,https://www.workatastartup.com/jobs/65698,"San Mateo, CA, US / Remote fulltime $100K - $200K 0.50% - 2.00% Any (new grads ok)"
"Veryfi, Inc.","San Mateo, CA",https://www.workatastartup.com/companies/veryfi-inc,veryfi.com,"Dmitry Birulia, Ernest Semerda","Veryfi empowers organizations to transform their unstructured data in the form of receipts, invoices, purchase orders, checks, W2s and other business documents into structured data at scale. Their suite of data transformation APIs can be leveraged for many use cases in financial services to deliver valuable business intelligence in seconds. Trusted by enterprises and technology companies alike, Veryfi’s AI-based platform is being leveraged by companies worldwide.Veryfi is backed by NewView Capital (NVC), Act One Ventures, TI PLatform, Y Combinator and ZillionizeVeryfi Raises $12 Million To Use AI To Tackle The Unstructured Data Entry Market  https://www.forbes.com/sites/rebeccaszkutak/2021/04/26/veryfi-raises-12-million-to-use-ai-to-tackle-the-unstructured-data-entry-market/?sh=886fe19183f8The Untapped Potential of Unstructured Data https://nvc.vc/perspectives/veryfi-the-untapped-potential-of-unstructured-data/Capterra Reviews https://www.capterra.com/p/141684/Veryfi-Receipts-and-Expenses/reviews/COME AND SAY G'DAY!","(a) Native Mobile apps: Swift, Objective-C & Kotlin(b) Backend: Python 3, TensorFlow, APIs on Django, Hub/Web on Flask(c) IaaS: AWS with auto deploys to 4 geographies (read the deployment posts by Andrew here https://medium.com/the-road-to-silicon-valley)(d) Database: Amazon Aurora",Data Annotation Engineer,https://www.workatastartup.com/jobs/65595,"Medellín, Antioquia, CO / Remote (Medellín, Antioquia, CO) fulltime  Visa Required $35K - $40K Any (new grads ok)"
Markprompt,San Francisco,https://www.workatastartup.com/companies/markprompt,markprompt.com,"Michael Fester, Marie Schneegans","We are backed by Y Combinator, as well as founders at companies like Vercel, Slack, Dropbox and Algolia.",,Founding engineer ,https://www.workatastartup.com/jobs/65513,"San Francisco, CA, US fulltime  Visa Required $130K - $200K 0.50% - 2.00% Any (new grads ok)"
Andson Biotech,"Atlanta, GA",https://www.workatastartup.com/companies/andson-biotech,andsonbiotech.com,Mason Chilmonczyk,"About Andson: (TL;DR video about us: https://youtu.be/wMyAikoQkXE)Andson Biotech is developing a microfluidic platform enabling rapid sample cleanup for mass spectrometry applications. Mass spectrometry is a gold-standard chemical analysis tool, but it remains limited in utility due to the complex workflows associated with going from raw sample to analysis. Our flagship product, the DynaCHIP, enables simple, on-demand mass spectrometric analysis with easy-to-use interfaces that democratize mass spectrometry from lab to market.Andson Biotech was spun out of Georgia Tech and is supported by Y Combinator and Merck Digital Sciences Studio. We are a seed-stage startup, so every role has the chance for growth.",,Electro-Mechanical Engineer,https://www.workatastartup.com/jobs/65276,"Atlanta, GA, US fulltime  Visa Required $65K - $115K 0.01% - 1.00% Any (new grads ok)"
Leafpress, 2 people,https://www.workatastartup.com/companies/leafpress,leafpress.ai,"Devishi Jha, Jianna Liu",,,Full Stack Engineer,https://www.workatastartup.com/jobs/64687,"San Francisco, CA, US fulltime  Visa Required $130K - $180K 0.50% - 2.00% Any (new grads ok)"
Scispot,"Kitchener, Canada",https://www.workatastartup.com/companies/scispot-io,scispot.io,"Satya Singh, Guru Singh","Scispot is a fully configurable workflow automation platform for fast-growing life science companies. Our customers use Scispot to design and automate their workflows at all stages of their R&D, from planning, lab execution to reporting collaboratively.","We use AWS as our primary hosting service. Our tech stack comprises a Next.js frontend web app. On the backend, we use a NoSQL database (AWS DynamoDB) which is fronted by a GraphQL database abstraction API layer. We also use AWS Lambda as the middleware for our platform. To manage our user authentication, authorization and signups, we use AWS Cognito in combination with AWS IAM.",Front End Engineer - Generative AI UX,https://www.workatastartup.com/jobs/64517,"CA / Kitchener, ON, CA / Vancouver, BC, CA / Waterloo, ON, CA / Toronto, ON, CA / Remote (CA; Kitchener, ON, CA; Vancouver, BC, CA; Waterloo, ON, CA; Toronto, ON, CA) fulltime $60K - $100K CAD 0.05% - 0.10% Any (new grads ok)"
Eventual,San Francisco,https://www.workatastartup.com/companies/eventual,eventualcomputing.com,"Jay Chia, Sammy Sidhu","Eventual is a data platform that helps data scientists and engineers build data applications across ETL, analytics and ML/AI.Our product is open-source and used at enterprise scaleOur distributed data engine Daft is open-sourced and runs on 800k CPU cores daily. This is more compute than Frontier, the world's largest supercomputer!Today's data tooling (Spark, Presto, Snowflake) was built for a world of tabular data analytics, but does not generalize to the needs of modern ML/AI such as multimodal data, heterogenous compute and user-defined Python algorithms.Eventual and Daft bridge that gap, making ML/AI workloads easy to run alongside traditional tabular workloads.We're growing - come grow with us!We are well funded by investors such as YCombinator, Caffeinated Capital, Array.vc and top angels in the valley from Databricks, Meta and Lyft.Our team has deep expertise in high performance computing, big data technologies, cloud infrastructure and machine learning. Our team members have previously worked in top technology companies such as AnyScale, Tesla and Lyft.We are looking for exceptional individuals with a passion for technology and a strong sense of intellectual curiosity.If that sounds like you, please reach out even if you don't see a specific role listed that matches your skillsets - we'd love to chat!","Our stack is a mix of Python and Rust. We integrate closely with distributed systems such as Ray and storage engines such as Apache Iceberg and AWS S3.Examples of domains that we work in include:Databases: Daft employs modern query planning and optimizations for efficient execution of distributed workloadsEnterprise Big Data: Daft integrates with data lake technologies such as Apache Iceberg and Hive, with record-setting I/O throughputs to these storage formatsLow-Level System Programming: The execution core of Daft is written in Rust for memory-efficient data processing",Open-Source Product Growth Engineer,https://www.workatastartup.com/jobs/64459,"San Francisco, CA fulltime $120K - $140K 0.10% - 1.00% Any (new grads ok)"
Anarchy Labs,"Zürich, Switzerland",https://www.workatastartup.com/companies/anarchy-labs,anarchy.ai,Matthew Mirman,Anarchy provides open-source infrastructure for building conversational UIs with any LLM.,,Founding Full-Stack Engineer,https://www.workatastartup.com/jobs/63853,Remote fulltime $20K - $75K 2.00% Any (new grads ok)
Dyte,"Bengaluru, India",https://www.workatastartup.com/companies/dyte,dyte.io,"Palash Golecha, Abhishek Kankani, Kushagra Vaish","Dyte is a developer-friendly real time audio and video calling software development kit (SDK). It allows developers to integrate live video into their apps in interesting and innovative ways. The SDK is simple, offers integrations within hours, and has a large number of plug-ins and configurations. These configurations provide developers with a quick and efficient way to embed audio and video calling in any way imaginable to suit a use-case. That means, 1-1 calls, recording, webinars, livestreams can all be personalised and delivered with a variety of options to enhance user and developer experience! The goal is to reimagine what can be achieved with these APIs and continue to push the envelope, going above and beyond. We're looking for inventive minds to join us on this journey to build the new.","At Dyte, what we are trying to achieve, is only possible with a combination of reliable, well tested technologies, along with cutting edge developments and a lot of in-house experimentation. A glimpse of the technologies we use and what excites us about our roadmap:Full-stack webRTC, with compatibility for all: We tailor the experience to make use of the best webRTC capabilities each client has to offer, falling back to lowest common denominator only where extremely necessary.Custom A/V pipelines: We encode and inject streams with custom audio/video processing logic and media enhancing AI to bring out the quality beyond what webRTC is capable of.Scalable micro-services: Our infrastructure handles a million video minutes every day but that isn't good enough for our own internal standards, we are looking to improve and scale it even further.Homegrown testing framework: Because what we are building is not standard. We recognised the need early on to build our own tools for testing what we build and its resiliency at the scale we look to offer.Abstract all complexity, offer intuitive and beautiful APIs to customers: We offer flexibility of getting started in a few minutes, or to dive deep into the streams and components level, along with a host of features built on top of the communication and media aspects of our product.",Software Engineer - Support (Latin America),https://www.workatastartup.com/jobs/63849,AR / MX / BR / CO / UY / BO / HN / CL / EC / VE / PE / NI / PY / CR / Remote (AR; MX; BR; CO; UY; BO; HN; CL; EC; VE; PE; NI; PY; CR) fulltime  Visa Required $30K - $50K Any (new grads ok)
Airgoods,New York,https://www.workatastartup.com/companies/airgoods,airgoods.com,"Paolo Carroll, Aaron Farr, Elian Haddock","Airgoods is a fast-growing wholesale marketplace for the specialty food and beverage industry. We help specialty stores (like Tiny Grocer, Eastern District, Soberish, and Union Market) centralize their wholesale supply chain by making it easy for them to order all of their inventory in one place. Today, we focus on connecting these stores with over 3,000 specialty beverage products.Our mission is to radically improve wholesale for all stakeholders in the specialty food world.  We started in January 2023, and have raised $3M+ from top investors like YC (S23).","Must-havesExpertise in full-stack web development and system design.Proficient in Typescript to power our frontend React app, NodeJS, and Express backend.Expertise in relational databases; preferably PostgreSQL.Attention to detail and passion for building beautiful software.Previous experience shipping production-level code using our tech stack or similar technologies.Bonus pointsExperience in a start-up or building 0 to 1 products and bringing them to market.Experience with advanced front-end technologies such as Redux for state management, or modern CSS frameworks like Tailwind CSS.Experience in mobile app development, either through native development (iOS/Android) or cross-platform frameworks like React Native.Expertise in NextJS or other server-side JS frameworks.",Full-stack Engineer,https://www.workatastartup.com/jobs/63762,"New York, NY, US fulltime  Visa Required $120K - $180K 0.10% - 0.80% Any (new grads ok)"
Solve Intelligence, 7 people,https://www.workatastartup.com/companies/solve-intelligence,solveintelligence.com,"Sanj Ahilan, Chris Parsonson, Angus Parsonson",,,Founding Full-Stack Engineer,https://www.workatastartup.com/jobs/63441,"London, England, GB fulltime $70K - $150K Any (new grads ok)"
Vendora, 2 people,https://www.workatastartup.com/companies/vendora,vendora.io,Sunny Singh,"Vendora is revolutionizing grocery tech. We’re building vertical saas for the $1T grocery industry and are starting with e-commerce enablement. Backed by Y Combinator and a strong set of investors with deep experience in the commerce space, we’re giving grocers the tools to thrive in today’s world.","Technologies Used:Javascript (Typescript, React.js, React Native, Node.js, Next.js), PythonREST APIs, GraphQL, MongoDBAWS, GCloud, DockerLangchain, PyTorch",Founding Engineer (Full Stack) - Vendora (W23) - Vertical SaaS for Grocery,https://www.workatastartup.com/jobs/63311,"New York, NY, US fulltime  Visa Required $100K - $140K 0.30% - 2.00% Any (new grads ok)"
BotBuilt,"Durham, NC",https://www.workatastartup.com/companies/botbuilt,botbuilt.com,"Barrett Ames, Colin Devine, Brent Wadas","BotBuilt is creating flexible robotic systems to solve the housing crisis. Our cutting-edge software and cost-efficient hardware allow us to improve the world by providing beautiful construction, safer job sites, and sustainable building techniques. The $600 billion residential construction industry is facing a massive labor shortage. Our robotic systems leverage the latest in rapid prototyping, artificial intelligence, and computer vision. By taking on some of the hardest technical challenges on earth, BotBuilt is ready to help solve one of society’s biggest problems.","We're designing custom hardware and software for building houses with robotic arms. ROS, Python, and/or CAD experience preferred but not required.",Software Infrastructure Engineer,https://www.workatastartup.com/jobs/63231,"Durham, NC, US fulltime $90 - $110 Any (new grads ok)"
Giga ML,San Francisco,https://www.workatastartup.com/companies/giga-ml,gigaml.com,"Esha Manideep Dinne, Varun Vummadi","Giga ML is an applied AI lab focused on building end-to-end customer care agents, co-founded by Varun Vummadi and Esha Manideep. Varun left the Stanford PhD program in AI (2023) and Esha was ranked third at IIT KGP in 2023 to work on Giga ML. We raised $3.7 million in seed funding, led by Nexus, and are part of Y Combinator's S23 Batch. Garry Tan, CEO of YC, personally invested in us.",Backend: Django  Front end: React  Cloud: GCP  We fine-tune Open-source LLMs with our own scripts,Founding Engineer,https://www.workatastartup.com/jobs/62770,"San Francisco, CA, US fulltime $150K - $300K 0.50% - 2.00% Any (new grads ok)"
Omnistrate,"Redwood City, CA",https://www.workatastartup.com/companies/omnistrate,omnistrate.com,"Kamal Gupta, Alok Nikhil","Omnistrate is pioneering a fundamentally new category of defining next-gen abstractions for building and operating in the Cloud.As we all know, an increasing number of organizations are adopting the cloud with more and more service offerings moving to Cloud at scale. At Omnistrate, we believe that the complexity of the underlying cloud platform is growing with the increasing number of cloud offerings, multi/poly cloud strategies, regulatory requirements, globalization, and so on.Omnistrate lets you offer an enterprise-grade, fully managed multi-cloud PaaS/SaaS service for your software to your customers. Let us help you build the next MongoDB Atlas, Snowflake, Databricks, etc by handling all the complexities of setting up, scaling, and managing infrastructure on multiple clouds while delivering a reliable and high-performance service to your end-users","Cloud infra and tooling, Distributed systems, object-oriented programming",Solutions Engineer [US],https://www.workatastartup.com/jobs/62441,US / Remote (US) fulltime  Visa Required $60K - $125K Any (new grads ok)
Meru,San Francisco,https://www.workatastartup.com/companies/meru,usemeru.com,"Rohan Arora, Venkat Krishnan","Meru is based out of San Francisco, CA, in the South Park neighborhood. We are building the next generation information acquisition system. We’re passionate about computers and language. We’re well-funded, post-revenue, and work with exciting late-stage startups and Fortune 500 companies. We’re hiring smart people profusely to grow our small team. Our benefits include top-tier health insurance, a generous 401(k) plan with matching, company-sponsored equipment, and stipends for employee education. Come join Meru, and help us shape the future of knowledge.",,Machine Learning Architect,https://www.workatastartup.com/jobs/61901,"San Francisco, CA, US fulltime  Visa Required $100K - $150K 0.50% - 2.00% Any (new grads ok)"
Meru,San Francisco,https://www.workatastartup.com/companies/meru,usemeru.com,"Rohan Arora, Venkat Krishnan","Meru is based out of San Francisco, CA, in the South Park neighborhood. We are building the next generation information acquisition system. We’re passionate about computers and language. We’re well-funded, post-revenue, and work with exciting late-stage startups and Fortune 500 companies. We’re hiring smart people profusely to grow our small team. Our benefits include top-tier health insurance, a generous 401(k) plan with matching, company-sponsored equipment, and stipends for employee education. Come join Meru, and help us shape the future of knowledge.",,Software Engineer,https://www.workatastartup.com/jobs/60385,"San Francisco, CA, US fulltime  Visa Required $100K - $140K 0.50% - 2.00% Any (new grads ok)"
Terra,"London, United Kingdom",https://www.workatastartup.com/companies/terra,tryterra.co,Kyriakos Eleftheriou,"What we doTerra is an API that makes it easy for apps to connect to wearables. Currently, apps and developers in the fitness, wellness, sleep, and other health spaces are using us. Terra was launched in early 2021, and since then we’ve been growing like crazy. But this is just the beginning.The goal and visionThink if Spotify and Netflix create music and movies based on your heart rate, and stress levels, in real time. We want to enable apps to achieve that reality, through our super easy to use API.FundingTo achieve our grand goal, we couldn’t have made it without the support from some incredible investors. We are lucky enough to be supported by General Catalyst, Samsung NEXT, Next Ventures and we were part of Y-Combinator’s W21 batch.Do you want to learn more about the team? Check this, and learn who we are here","Back EndOur infrastructure is build on AWS, and our backend is written in Python. Front End Our Front End is build on React, Reactive Native, and Flutter",Software Engineer,https://www.workatastartup.com/jobs/53643,"London, UK fulltime $50K - $200K 0.10% - 2.00% Any (new grads ok)"
Terra,"London, United Kingdom",https://www.workatastartup.com/companies/terra,tryterra.co,Kyriakos Eleftheriou,"What we doTerra is an API that makes it easy for apps to connect to wearables. Currently, apps and developers in the fitness, wellness, sleep, and other health spaces are using us. Terra was launched in early 2021, and since then we’ve been growing like crazy. But this is just the beginning.The goal and visionThink if Spotify and Netflix create music and movies based on your heart rate, and stress levels, in real time. We want to enable apps to achieve that reality, through our super easy to use API.FundingTo achieve our grand goal, we couldn’t have made it without the support from some incredible investors. We are lucky enough to be supported by General Catalyst, Samsung NEXT, Next Ventures and we were part of Y-Combinator’s W21 batch.Do you want to learn more about the team? Check this, and learn who we are here","Back EndOur infrastructure is build on AWS, and our backend is written in Python. Front End Our Front End is build on React, Reactive Native, and Flutter",AI Engineer,https://www.workatastartup.com/jobs/61598,"London, England, GB fulltime $50K - $120K 0.10% - 0.50% Any (new grads ok)"
Santé,New York,https://www.workatastartup.com/companies/sante,santehq.com,"Antoine Balaresque, Darren Fike",Modern POS for Liquor Stores,"Curent stack: Typescript, React, Nextjs, Nodejs, Vercel, AWS.You will help build a full-feature modern POS system. You will have a hand in everything from talking to customers, prioritizing features, and hiring. As we grow the team, you will have opportunities to explore a wide range of technical and managerial roles.",Full-Stack Software Engineer,https://www.workatastartup.com/jobs/61206,"New York, NY, US / Remote (US) fulltime  Visa Required $120K - $180K 0.50% - 1.50% Any (new grads ok)"
Yummy Future,"Champaign, IL",https://www.workatastartup.com/companies/yummy-future,yummy-future.com,"Jack Cui, Garrett Yan",We build robotic coffeeshops,"Robotics, Machine Learning,IoT",ECE / Robotics Engineer (Full-Time) – Yummy Future,https://www.workatastartup.com/jobs/60931,"Champaign, IL fulltime $1 0.50% Any (new grads ok)"
Yummy Future,"Champaign, IL",https://www.workatastartup.com/companies/yummy-future,yummy-future.com,"Jack Cui, Garrett Yan",We build robotic coffeeshops,"Robotics, Machine Learning,IoT",Mechanical / Robotics Engineer (Full-Time) – Yummy Future,https://www.workatastartup.com/jobs/60930,"Champaign, IL fulltime $1 0.50% Any (new grads ok)"
Yummy Future,"Champaign, IL",https://www.workatastartup.com/companies/yummy-future,yummy-future.com,"Jack Cui, Garrett Yan",We build robotic coffeeshops,"Robotics, Machine Learning,IoT",Mechanical / Robotics Engineer (Full-Time) – Yummy Future,https://www.workatastartup.com/jobs/60743,"Champaign, IL fulltime $1 0.50% Any (new grads ok)"
Yummy Future,"Champaign, IL",https://www.workatastartup.com/companies/yummy-future,yummy-future.com,"Jack Cui, Garrett Yan",We build robotic coffeeshops,"Robotics, Machine Learning,IoT",ECE / Robotics Engineer (Full-Time) – Yummy Future,https://www.workatastartup.com/jobs/60742,"Champaign, IL fulltime $1 0.50% Any (new grads ok)"
Yummy Future,"Champaign, IL",https://www.workatastartup.com/companies/yummy-future,yummy-future.com,"Jack Cui, Garrett Yan",We build robotic coffeeshops,"Robotics, Machine Learning,IoT",Robotics & Mechanical Engineer,https://www.workatastartup.com/jobs/46611,"Champaign,IL & Chicago, IL fulltime  Visa Required Any (new grads ok)"
